fecha,dispositivos_android,dispositivos_ios,cuentas_pago,cuentas_cobro,diferencia_pago_cobro,cuentas_bbva,cuentas_bancoppel,cuentas_azteca,cuentas_otros,cuentas_stp,monto_bbva,monto_bancoppel,monto_azteca,monto_otros,monto_stp,operaciones_bbva,operaciones_bancoppel,operaciones_azteca,operaciones_otros,operaciones_stp,tasa_activacion_total,ops_por_cuenta_bbva,monto_por_operacion_bbva,ops_por_cuenta_bancoppel,monto_por_operacion_bancoppel,ops_por_cuenta_azteca,monto_por_operacion_azteca,ops_por_cuenta_otros,monto_por_operacion_otros,ops_por_cuenta_stp,monto_por_operacion_stp,dispositivos_totales,proporcion_android,delta_cuentas_pago,delta_cuentas_cobro,delta_dispositivos_android,delta_dispositivos_ios,cuentas_total,cuentas_bbva_scaling,cuentas_bancoppel_scaling,cuentas_azteca_scaling,cuentas_otros_scaling,cuentas_stp_scaling,monto_bbva_scaling,monto_bancoppel_scaling,monto_azteca_scaling,monto_otros_scaling,monto_stp_scaling,operaciones_bbva_scaling,operaciones_bancoppel_scaling,operaciones_azteca_scaling,operaciones_otros_scaling,operaciones_stp_scaling
2021-08-01,10086910.0,3274232.0,625658.0,533801.0,91857.0,264531.0,79760.0,12010.0,55619.0,36943.0,12683978.5,23609716.0,6513063.0,82117374.5,7460530.5,23587.5,30992.5,10618.0,88879.5,3728.5,1.3938729634654672,0.08916724315864681,537.7415368309486,0.3885719658976931,761.7880454948778,0.8840965861781849,613.3982859295536,1.5980060770599975,923.9180519692393,0.10092575048046991,2000.9468955343973,13361142.0,0.7549437016686149,0.048412529513193636,0.03884672271524203,0.051263601567227424,0.041888988452843945,448863.0,0.6551692725586327,0.506616577457031,0.6439562318345017,0.7112737967743483,0.5243128857028587,0.06896167154298338,0.08300371206025153,0.06750379377149485,0.2609272898327696,0.029404998989237104,0.13522359386673308,0.13714669398197385,0.17143668590165628,0.3756585276467086,0.021467240472019783
2021-09-01,10530505.0,3414431.0,659438.0,555195.0,104243.0,291719.0,71232.0,13366.0,47123.0,35831.0,11524991.0,23163141.5,6682813.5,80182445.0,8258598.5,24946.0,31801.0,11319.0,90874.0,4298.0,1.435836358054395,0.0855137992383081,461.9975547181913,0.4464426100628931,728.3777711392723,0.8468502169684273,590.4067055393587,1.928442586422766,882.3474811277154,0.11995199687421507,1921.4980223359703,13944936.0,0.7551490376148016,0.05399115810874311,0.040078606072300405,0.04397729334355116,0.042818896156411546,459271.0,0.7302211695596484,0.44639654271470336,0.7598734826466061,0.5754703409472355,0.5186833325739512,0.054708335851367806,0.07808943356421472,0.07380603586316031,0.23607984154840567,0.0370779516915525,0.1490320842841388,0.14507172718673575,0.18953564927771965,0.39850084749644976,0.02967784722072043
2021-10-01,10949698.0,3551784.0,695949.0,575975.0,119974.0,195339.0,70632.0,12575.0,44220.0,31646.0,13924020.5,24210999.0,6901765.5,85221415.5,9778913.5,29970.0,35541.0,12563.5,101533.5,6055.0,1.9636722232881505,0.15342558321686914,464.59861528194864,0.5031855249745159,681.2132185363383,0.9990854870775348,549.3505392605564,2.296099050203528,839.3428326611414,0.19133539783858938,1615.0146160198183,14501482.0,0.7550744123945401,0.05536684267512637,0.037428290960833666,0.03980749261312733,0.04022720037394234,354412.0,0.4641662249900623,0.44215967347861085,0.6922550863395452,0.5290676299931267,0.4974965701238805,0.08421182298784571,0.08962046271872515,0.08193495748904267,0.3007879143258304,0.05169488294004341,0.20009859577257919,0.181731744732573,0.2216671184952816,0.5205804205414815,0.05500890263330522
2021-11-01,11383238.0,3715522.0,729912.0,595554.0,134358.0,247672.0,72324.0,14420.0,46540.0,35756.0,14864620.5,25662839.0,7585977.5,93176330.5,10930515.0,29586.5,36089.5,13463.0,102470.5,5612.0,1.751598226112999,0.11945839658903712,502.4122657293022,0.4989975665062773,711.0887931392788,0.9336338418862691,563.4685805541112,2.20177266867211,909.299071440073,0.15695267927061193,1947.7040270848183,15098760.0,0.7539187323992169,0.04880098972769553,0.03399279482616424,0.039593786056930425,0.04610021330125935,416712.0,0.6086303608497858,0.45410764472439163,0.8499743545905282,0.5661514361982705,0.5183036414906166,0.09577940896399612,0.1055970715302138,0.10733735492541324,0.40294116542309866,0.06276685154599612,0.19620050517627804,0.18710822056783818,0.24489110930379665,0.5313115580191488,0.04862207420543097
2021-12-01,11800314.0,3885700.0,769734.0,616361.0,153373.0,241250.0,72757.0,15526.0,47459.0,37011.0,18434450.0,31927402.0,8433553.5,112865519.5,15513100.0,33768.5,40570.5,15965.0,118919.5,8102.5,1.8592473967579946,0.13997305699481866,545.9066881857352,0.5576164492763583,786.9610184740144,1.0282751513590107,528.2526464140307,2.505731262774184,949.0917763697291,0.21892140174542704,1914.6066029003393,15686014.0,0.752282511031802,0.05455726169730046,0.03493721811959949,0.036639486936845156,0.0458019088569519,414003.0,0.5909025661410715,0.45716525202310504,0.9445204308428791,0.5808410990872908,0.5246571389517488,0.13968150301188897,0.174534745396429,0.13880488605542735,0.6557804060458549,0.1068257011168848,0.2387084970243389,0.23103162661674106,0.3094896918528846,0.7196962755966834,0.08452816043482336
2022-01-01,12088216.0,4051653.0,801374.0,632049.0,169325.0,209065.0,91002.0,12908.0,42472.0,-66624.0,17786546.0,29590542.0,8153990.5,93008774.5,15642047.5,31924.0,39572.5,15643.0,99890.0,8500.5,2.7746197498121687,0.15269892138808505,557.1528004009523,0.43485308015208457,747.7551835239118,1.2118841028819336,521.2549063478872,2.3519024298361275,931.1119681649815,-0.12758915706051874,1840.1326392565143,16139869.0,0.748966178102189,0.04110510903766751,0.025452616242753745,0.024397825346003543,0.04270864966415311,288823.0,0.5020565566891922,0.5860013840439504,0.7207214908531373,0.5011269001454579,0.0,0.13171351957122157,0.14881903425249066,0.12842569008326654,0.4007894906231978,0.10806545520874392,0.21996005346533645,0.22124908717536526,0.30117604533777415,0.5017579825003435,0.09026621396596093
2022-02-01,12379124.0,4189027.0,831548.0,647117.0,184431.0,202445.0,30420.0,12514.0,35810.0,29708.0,17703431.5,28515035.5,8345808.5,87483946.5,21177422.0,32345.0,38302.5,16216.5,100497.5,9065.0,2.674673605727942,0.15977178986885326,547.3313185963827,1.2591222879684418,744.469303570263,1.2958686271376059,514.649184472605,2.80640882435074,870.5086842956292,0.3051366635249764,2336.1745173745176,16568151.0,0.7471638808699896,0.03765283126230701,0.023839923803375962,0.02406542040612103,0.033905667637381676,310897.0,0.48378218718254495,0.15820469727569306,0.6870405197469652,0.39463883249948045,0.4876853525305145,0.1306913697470511,0.13698374480963654,0.135547221233626,0.3298422659258605,0.16128481336882897,0.22423931328552624,0.2088003646397467,0.3159831145191898,0.508715470246003,0.09840473461502419
2022-03-01,12832731.0,4340792.0,864593.0,664216.0,200377.0,241893.0,29491.0,13438.0,40692.0,130905.0,21693200.0,30239511.0,10284924.5,99100189.0,20732436.5,37231.0,43687.5,19267.0,116875.5,11118.5,1.8942966879117653,0.15391516083557605,582.6649834815073,1.4813841510969448,692.1776480686696,1.433769906236047,533.8103752530233,2.8721984665290474,847.9124281821254,0.08493564034987204,1864.6792732832666,17173523.0,0.7472392822369645,0.03973913712738164,0.02642335157320863,0.036642899772229454,0.03622917684703397,456419.0,0.5926775539949649,0.15164461140847654,0.7660283809198153,0.47267466952254594,0.9999999999999999,0.1797579125374898,0.15596054009596033,0.20753981316014164,0.4790125508263604,0.15700654047138643,0.2739031220300564,0.2615849086195151,0.39474329679976244,0.6962870493380366,0.1280104957361072
2022-04-01,13135106.0,4482829.0,896672.0,680507.0,216165.0,184983.0,32569.0,12001.0,35833.0,32188.0,21816724.0,29469415.5,9612788.0,96205522.5,20270053.0,36068.0,40580.5,17804.5,109076.0,11290.0,3.0132740091540255,0.1949800792505257,604.8775646001997,1.2459854462832756,726.1964613545915,1.4835847012748937,539.9077761240136,3.0440097117182487,882.0044968645715,0.35075183298123525,1795.3988485385296,17617935.0,0.7455530968867804,0.03710300684830892,0.024526660002168077,0.0235627942329657,0.032721448067541514,297574.0,0.4355787067709024,0.17337975058963095,0.6431868695503505,0.3950064736816867,0.5002404710194452,0.1812770221378704,0.14748611140479068,0.1825857367854346,0.44184061450556367,0.15256099607437884,0.2620817938331902,0.23112964805402939,0.3569833339788028,0.6069620688075497,0.13048304895367027
2022-05-01,13398955.0,4626078.0,930712.0,696952.0,233760.0,208246.0,26088.0,6963.0,30436.0,-56883.0,24726451.5,30617392.0,9873499.0,104645908.0,19566371.5,38343.0,42619.0,18642.0,117517.5,12824.0,4.331915289737026,0.1841235846066671,644.87524450356,1.6336629868138608,718.3977099415754,2.6772942697113313,529.6373243214248,3.861134840320673,890.470849022486,-0.225445212102034,1525.7619697442296,18025033.0,0.7433525919203587,0.0379625994789623,0.024165805788919137,0.02008731410313702,0.03195504445964814,214850.0,0.4997957245704695,0.1276145013911054,0.21251495982219182,0.30873867105704833,0.04931427790349768,0.21706112061056781,0.1601188887530397,0.19226502396255746,0.550228047852022,0.1457955138510666,0.2852060600824342,0.25111131804525644,0.37860656055148906,0.7036396536717211,0.1525990643224267
2022-06-01,13711691.0,4780526.0,965231.0,712859.0,252372.0,236225.0,21313.0,11449.0,35795.0,29111.0,26224371.0,30556896.0,10383257.5,96437327.0,19766162.0,38909.0,41110.5,19262.5,115063.0,13877.0,2.890839280847457,0.16471160969414753,673.9924182065846,1.9288931637967437,743.2868975079359,1.682461350336274,539.0399740428294,3.214499231736276,838.126304720023,0.47669265913228676,1424.3829357930388,18492217.0,0.7414844309906162,0.03708880942762094,0.022823666479183657,0.02334032765988092,0.0333863804285186,333893.0,0.5770311602844398,0.0938960837205361,0.5959993161224141,0.3943990665110852,0.48466301150717106,0.23548267345088486,0.15945316737419646,0.2111905733735121,0.4448173381153039,0.14771638156769218,0.2909591742349934,0.23632478423031114,0.3946271122987749,0.6755291126483118,0.1677803969060646
